"Name","State","Notes","User","Tags","Created","Runtime","Sweep","activation_function","batch_size","dropout","epochs","hidden_dim1","hidden_dim2","learning_rate","method","model_type","normalization","normalization_method","parameters.activation_functions","parameters.batch_sizes","parameters.dropouts","parameters.epochss","parameters.hidden_dim1s","parameters.hidden_dim2s","parameters.learning_rates","parameters.normalization_methods","hidden_dim3","hidden_layers","optimizer","output_activation_function","parameters.hidden_dim3s","parameters.hidden_layerss","parameters.optimizers","parameters.output_activation_functions","hidden_dim_range","hidden_dim_range_max","hidden_dim_range_min","hidden_dim_strategy","momentum","nesterov","parameters.batch_size.distribution","parameters.batch_size.max","parameters.batch_size.min","parameters.dropout.distribution","parameters.dropout.max","parameters.dropout.min","parameters.epochs","parameters.hidden_dim_range.distribution","parameters.hidden_dim_range.max","parameters.hidden_dim_range.min","parameters.hidden_dim_range_max.distribution","parameters.hidden_dim_range_max.max","parameters.hidden_dim_range_max.min","parameters.hidden_dim_range_min.distribution","parameters.hidden_dim_range_min.max","parameters.hidden_dim_range_min.min","parameters.hidden_dim_strategys","parameters.hidden_layers.distribution","parameters.hidden_layers.max","parameters.hidden_layers.min","parameters.learning_rate.distribution","parameters.learning_rate.max","parameters.learning_rate.min","parameters.momentum.distribution","parameters.momentum.max","parameters.momentum.min","parameters.nesterovs","absolute_dim_range","absolute_dim_range_max","absolute_dim_range_min","actual_hidden_layers","hidden_dim_initial_range","hidden_dim_initial_range_max","hidden_dim_initial_range_min","hidden_dim_random_scale_factor_range","hidden_dim_random_scale_factor_range_max","hidden_dim_random_scale_factor_range_min","hidden_dim_scale_factor_fixed","hidden_layers_max","hidden_layers_min","parameters.absolute_dim_range.distribution","parameters.absolute_dim_range.max","parameters.absolute_dim_range.min","parameters.absolute_dim_range_max","parameters.absolute_dim_range_min","parameters.hidden_dim_initial_range.distribution","parameters.hidden_dim_initial_range.max","parameters.hidden_dim_initial_range.min","parameters.hidden_dim_initial_range_max","parameters.hidden_dim_initial_range_min","parameters.hidden_dim_random_scale_factor_range.distribution","parameters.hidden_dim_random_scale_factor_range.max","parameters.hidden_dim_random_scale_factor_range.min","parameters.hidden_dim_random_scale_factor_range_max","parameters.hidden_dim_random_scale_factor_range_min","parameters.hidden_dim_scale_factor_fixeds","parameters.hidden_layers_max","parameters.hidden_layers_min","parameters.randomize_hidden_dim_strategys","parameters.scaled_layerss","randomize_hidden_dim_strategy","scaled_layers","epoch","test_accuracy","test_loss","train_accuracy","train_loss","val_accuracy","val_loss","model_architecture","hidden_layer_1_neurons","hidden_layer_2_neurons","hidden_layer_3_neurons","hidden_layer_4_neurons","hidden_layer_5_neurons"
"solar-sweep-11","finished","-","","","2024-07-25T23:26:43.000Z","15","q8dx1vqa","leaky_relu","57","0.6337502289224617","500","","","0.03492399824820631","","","","min-max","","","","","","","","","","2","adam","none","","","","","","153","60","maintain","0.11818215264284213","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12","0.8211532650119688","0.03198615461587906","0.6772981879049951","0.10413645952939989","0.8209220714625088","0.03206890448927879","Input Layer: 10 neurons
Hidden Layer 1: 77 neurons
Hidden Layer 2: 77 neurons
Output Layer: 1 neuron","77","77","","",""
"wild-sweep-10","finished","-","","","2024-07-25T23:26:28.000Z","11","q8dx1vqa","relu","38","0.4439995941956083","500","","","0.05762937686516266","","","","none","","","","","","","","","","4","adamw","none","","","","","","108","26","expand","0.26744728030625115","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","0.14977243047800382","0.7228869199752808","0.16430039983477995","0.6983938217163086","0.14977243047800382","0.7228869199752808","Input Layer: 10 neurons
Hidden Layer 1: 62 neurons
Hidden Layer 2: 108 neurons
Hidden Layer 3: 108 neurons
Hidden Layer 4: 108 neurons
Output Layer: 1 neuron","62","108","108","108",""
"swift-sweep-9","finished","-","","","2024-07-25T23:26:07.000Z","18","q8dx1vqa","elu","92","0.45420485044028647","500","","","0.01889906966778297","","","","std","","","","","","","","","","2","adam","none","","","","","","161","58","expand","0.33473165404595995","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","0.7797522643435179","0.04850906506180763","0.8687974746030003","0.017214102670550346","0.7799345383582023","0.04842880740761757","Input Layer: 10 neurons
Hidden Layer 1: 65 neurons
Hidden Layer 2: 130 neurons
Output Layer: 1 neuron","65","130","","",""
"earnest-sweep-8","finished","-","","","2024-07-25T23:25:52.000Z","11","q8dx1vqa","leaky_relu","65","0.5929320191736254","500","","","0.05923364066688575","","","","min-max","","","","","","","","","","3","adam","none","","","","","","223","62","compress","0.4981596647067732","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","0.12348316739975064","0.7682817578315735","0.13802066430346105","0.7430083751678467","0.12348316739975064","0.7682817578315735","Input Layer: 10 neurons
Hidden Layer 1: 205 neurons
Hidden Layer 2: 102 neurons
Hidden Layer 3: 62 neurons
Output Layer: 1 neuron","205","102","62","",""
"cerulean-sweep-7","finished","-","","","2024-07-25T23:25:42.000Z","7","q8dx1vqa","relu","65","0.4925192830857244","500","","","0.09534967534210076","","","","std","","","","","","","","","","3","rmsprop","none","","","","","","209","22","scaled_layers","0.4176328615358183","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","0.3997610458713534","0.36028680205345154","0.4332052313687996","0.3212563097476959","0.3997813533771727","0.3602624237537384","Input Layer: 10 neurons
Hidden Layer 1: 160 neurons
Hidden Layer 2: 160 neurons
Hidden Layer 3: 160 neurons
Output Layer: 1 neuron","160","160","160","",""
"kind-sweep-6","finished","-","","","2024-07-25T23:25:16.000Z","23","q8dx1vqa","elu","87","0.4378448012368281","500","","","0.013932028812262062","","","","min-max","","","","","","","","","","2","adam","none","","","","","","211","62","compress","0.873729015837716","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21","0.8369427152208764","0.026587678119540215","0.8279828096222427","0.02958991378545761","0.8367361593629642","0.026655081659555435","Input Layer: 10 neurons
Hidden Layer 1: 84 neurons
Hidden Layer 2: 62 neurons
Output Layer: 1 neuron","84","62","","",""
"decent-sweep-5","finished","-","","","2024-07-25T23:24:55.000Z","15","q8dx1vqa","leaky_relu","65","0.559709275406985","500","","","0.05818600173840024","","","","std","","","","","","","","","","3","sgd","none","","","","","","147","25","scaled_layers","0.49459275243211537","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","0.9193508544148484","0.006504284683614969","0.8720110455418209","0.016381172463297844","0.91934170616586","0.0065057603642344475","Input Layer: 10 neurons
Hidden Layer 1: 100 neurons
Hidden Layer 2: 100 neurons
Hidden Layer 3: 100 neurons
Output Layer: 1 neuron","100","100","100","",""
"jumping-sweep-4","finished","-","","","2024-07-25T23:24:40.000Z","14","q8dx1vqa","relu","79","0.6635468862551144","500","","","0.08988120856307723","","","","none","","","","","","","","","","4","adamw","none","","","","","","154","22","maintain","0.334853364718914","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","0.09861512371983128","0.812494695186615","0.122043902801807","0.7708069086074829","0.09861512371983128","0.812494695186615","Input Layer: 10 neurons
Hidden Layer 1: 147 neurons
Hidden Layer 2: 147 neurons
Hidden Layer 3: 147 neurons
Hidden Layer 4: 147 neurons
Output Layer: 1 neuron","147","147","147","147",""
"whole-sweep-3","finished","-","","","2024-07-25T23:24:24.000Z","12","q8dx1vqa","relu","59","0.6844346593085401","500","","","0.005533171951718907","","","","none","","","","","","","","","","4","adam","none","","","","","","107","12","maintain","0.2515348368960167","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","0.5551622646136782","0.1978806108236313","0.6425954895902387","0.12773798406124115","0.5551672725884096","0.19787615537643433","Input Layer: 10 neurons
Hidden Layer 1: 105 neurons
Hidden Layer 2: 105 neurons
Hidden Layer 3: 105 neurons
Hidden Layer 4: 105 neurons
Output Layer: 1 neuron","105","105","105","105",""
"fine-sweep-2","finished","-","","","2024-07-25T23:24:04.000Z","17","q8dx1vqa","softplus","85","0.4793192921908074","500","","","0.07944003706172063","","","","none","","","","","","","","","","3","rmsprop","none","","","","","","249","12","compress","0.1813684163856119","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","0.9356097976454988","0.004146098159253597","0.7372878267955548","0.0690176859498024","0.9356070966003612","0.004146446008235216","Input Layer: 10 neurons
Hidden Layer 1: 209 neurons
Hidden Layer 2: 104 neurons
Hidden Layer 3: 52 neurons
Output Layer: 1 neuron","209","104","52","",""
"earnest-sweep-1","finished","-","","","2024-07-25T23:23:43.000Z","15","q8dx1vqa","elu","38","0.433184687845816","500","","","0.07088221647659568","","","","none","","","","","","","","","","2","adamw","none","","","","","","122","45","maintain","0.23122395160742917","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","0.4859141578292373","0.26428425312042236","0.7760153460629101","0.05016912519931793","0.4859240710496495","0.26427406072616577","Input Layer: 10 neurons
Hidden Layer 1: 56 neurons
Hidden Layer 2: 56 neurons
Output Layer: 1 neuron","56","56","","",""
"balmy-sweep-5","finished","-","","","2024-07-25T23:14:50.000Z","204","ntzcdv1b","leaky_relu","1","0.41735094718763904","500","","","0.02027201193020101","","","","min-max","","","","","","","","","","3","rmsprop","none","","","","","","166","29","scaled_layers","0.6906410120417381","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","","0.4551733811207927","0.296836044639349","0.4441917921496033","0.30892276391386986","Input Layer: 10 neurons
Hidden Layer 1: 82 neurons
Hidden Layer 2: 82 neurons
Hidden Layer 3: 82 neurons
Output Layer: 1 neuron","","","","",""
"neat-sweep-4","finished","-","","","2024-07-25T23:14:00.000Z","48","ntzcdv1b","elu","100","0.4938949304243223","500","","","0.021151152614731904","","","","none","","","","","","","","","","2","adamw","none","","","","","","91","25","expand","0.7929708510342278","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","0.6954286258643114","0.0927637219429016","0.7105137734543652","0.08380227535963058","0.6955654899641304","0.09268037090077996","Input Layer: 10 neurons
Hidden Layer 1: 91 neurons
Hidden Layer 2: 91 neurons
Output Layer: 1 neuron","","","","",""
"divine-sweep-3","finished","-","","","2024-07-25T23:11:38.000Z","139","ntzcdv1b","elu","38","0.6651245820332075","500","","","0.011435242550077052","","","","std","","","","","","","","","","2","adam","none","","","","","","76","23","compress","0.6621446097624736","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","0.9519801726236724","0.0023059038212522864","0.8525700048990907","0.02173560345545411","0.9517010096186114","0.0023327924718614668","Input Layer: 10 neurons
Hidden Layer 1: 33 neurons
Hidden Layer 2: 23 neurons
Output Layer: 1 neuron","","","","",""
"worthy-sweep-2","finished","-","","","2024-07-25T23:10:48.000Z","48","ntzcdv1b","leaky_relu","67","0.5900629162114781","500","","","0.04088589895564045","","","","min-max","","","","","","","","","","4","rmsprop","none","","","","","","243","13","maintain","0.2390099060521242","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","0.41620896583193256","0.34081197157502174","0.4163603189202474","0.3406352773308754","0.4162078235973451","0.3408133052289486","Input Layer: 10 neurons
Hidden Layer 1: 77 neurons
Hidden Layer 2: 77 neurons
Hidden Layer 3: 77 neurons
Hidden Layer 4: 77 neurons
Output Layer: 1 neuron","","","","",""
"woven-sweep-1","finished","-","","","2024-07-25T23:09:40.000Z","63","ntzcdv1b","elu","31","0.3667034386464041","500","","","0.030118327147135575","","","","min-max","","","","","","","","","","4","sgd","none","","","","","","126","56","compress","0.5903861270306529","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","0.7699348581282345","0.052929969504475594","0.7399611583365114","0.06762019917368889","0.7698589245916316","0.05296491459012032","Input Layer: 10 neurons
Hidden Layer 1: 56 neurons
Hidden Layer 2: 56 neurons
Hidden Layer 3: 56 neurons
Hidden Layer 4: 56 neurons
Output Layer: 1 neuron","","","","",""
"fallen-sweep-2","finished","-","","","2024-07-25T22:08:29.000Z","517","ho0icrvh","softplus","3","0.4082506656037672","500","","","0.09735618965201676","","","","none","","","","","","","","","","2","rmsprop","none","","","","","","132","63","expand","0.5868319468264838","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68","","","0.4534604454222143","0.29870548471808434","0.6187867949288686","0.14532350772060454","","","","","",""
"spring-sweep-1","finished","-","","","2024-07-25T22:07:39.000Z","49","ho0icrvh","softplus","87","0.5250460677051493","500","","","0.09528296375229622","","","","none","","","","","","","","","","4","adam","none","","","","","","95","23","scaled_layers","0.031588850681825785","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","-6.230314825017793","52.27745246887207","-5.909217300582248","47.73728370666504","-6.230314825017793","52.27745246887207","","","","","",""
"dutiful-sweep-1","failed","-","","","2024-07-25T20:53:05.000Z","16","b4y8amtj","relu","45","0.6411088091248807","500","","","0.011920954661341092","","","","none","","","","","","","","","","2","rmsprop","none","","","","","50","","","expand","0.31708873273424687","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"skilled-sweep-9","crashed","-","","","2024-07-25T18:25:19.000Z","4417","3s060ect","leaky_relu","100","0.5","1000","128","32","0.001","","","","min-max","","","","","","","","","32","2","sgd","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","689","","","0.7505810381863454","0.06220981851220131","0.7874379374871161","0.04518263041973114","","","","","",""
